year,state,avg_alcohol_consumption,bigfoot_sightings,correlation,p_value,significant
2011.0,OKLAHOMA,42.69871794871795,1,-0.03133300263811774,0.9315263076551626,False
2011.0,OREGON,60.24054054054054,2,-0.7259230149339102,0.017458551433383887,True
2011.0,PENNSYLVANIA,57.64411764705883,1,-0.6248802125595303,0.05340121153950222,False
2011.0,TENNESSEE,33.47083333333333,3,-0.17033408807267908,0.6165612203515833,False
2011.0,TEXAS,47.16078431372549,7,-0.33818531973461946,0.30904501884797353,False
2011.0,VIRGINIA,48.933076923076925,7,0.4522551489276663,0.18941672816463573,False
2011.0,WASHINGTON,59.7175,16,-0.32824002585767886,0.32438193604815463,False
2011.0,WEST VIRGINIA,33.48392857142857,1,0.11925573407316806,0.7269056601356177,False
2011.0,WISCONSIN,68.60958904109589,3,-0.7245116249028868,0.017787475892676843,True
2012.0,ALABAMA,37.85,6,0.22899092056271178,0.49821785232555565,False
2012.0,ARIZONA,51.05625,1,-0.21840114518836606,0.5443910576768702,False
2012.0,ARKANSAS,39.52105263157895,5,-0.5011574871785893,0.1163248770696499,False
2012.0,CALIFORNIA,57.93898305084746,2,0.5329113617857615,0.09142753188466034,False
2012.0,COLORADO,61.2016393442623,2,-0.2657279405553282,0.4580553718416154,False
2012.0,DELAWARE,56.9,1,,,
2012.0,FLORIDA,52.64411764705883,26,0.3834921047990849,0.24432032137019388,False
2012.0,GEORGIA,41.244375000000005,5,0.17363520693886036,0.6314187952325323,False
2012.0,IDAHO,45.98222222222222,1,0.46082588393922364,0.18011773580570647,False
2012.0,ILLINOIS,53.44563106796116,19,0.7983767491100008,0.0032175664612914367,True
2012.0,INDIANA,48.99354838709677,3,-0.04012221702226118,0.9183732599830792,False
2012.0,IOWA,59.974,4,0.2595734561918905,0.5347199092623003,False
2012.0,KANSAS,50.31792452830189,4,0.404080933313516,0.36861582996643294,False
2012.0,KENTUCKY,34.844628099173555,6,0.6130990115990611,0.044878755972156195,True
2012.0,MARYLAND,57.552,1,,,
2012.0,MASSACHUSETTS,66.42,1,0.6677184603340824,0.21810449815393887,False
2012.0,MICHIGAN,58.61666666666667,11,-0.28238318504022986,0.4001608351975837,False
2012.0,MINNESOTA,63.02386363636364,4,-0.550330620689141,0.09927661987044988,False
2012.0,MISSOURI,46.6353448275862,13,-0.09439790573855569,0.7824915225946759,False
2012.0,MONTANA,60.52456140350878,7,-0.27825405835187456,0.504578011271908,False
2012.0,NEW JERSEY,61.60909090909092,1,-0.3481229222474626,0.324252270078663,False
2012.0,NEW YORK,61.22380952380952,1,-0.10007302780029104,0.7978266183251469,False
2012.0,NORTH CAROLINA,42.95049504950495,3,0.6339087004514762,0.03622446085483854,True
2012.0,OHIO,51.64831460674157,7,-0.5337395319283607,0.09082993082397232,False
2012.0,OKLAHOMA,41.77692307692308,5,-0.03133300263811774,0.9315263076551626,False
2012.0,OREGON,59.71081081081081,6,-0.7259230149339102,0.017458551433383887,True
2012.0,PENNSYLVANIA,56.50588235294118,2,-0.6248802125595303,0.05340121153950222,False
2012.0,SOUTH DAKOTA,57.189552238805966,1,0.8655079925993544,0.1344920074006457,False
2012.0,TENNESSEE,33.925000000000004,2,-0.17033408807267908,0.6165612203515833,False
2012.0,TEXAS,45.47058823529412,2,-0.33818531973461946,0.30904501884797353,False
2012.0,VIRGINIA,48.07923076923077,8,0.4522551489276663,0.18941672816463573,False
2012.0,WASHINGTON,59.5225,19,-0.32824002585767886,0.32438193604815463,False
2012.0,WEST VIRGINIA,33.214285714285715,4,0.11925573407316806,0.7269056601356177,False
2012.0,WISCONSIN,66.12876712328767,8,-0.7245116249028868,0.017787475892676843,True
